Placette,Secteur,Trait.,Bloc,Num,Essence,Diametre_(mm)_2022_ou_2021
30,Forestville,Intensif,C,58,EPN,167
30,Forestville,Intensif,C,59,EPN,207
30,Forestville,Intensif,C,60,SAB,144
30,Forestville,Intensif,C,61,EPB,174
30,Forestville,Intensif,C,62,EPN,193
30,Forestville,Intensif,C,63,SAB,192
30,Forestville,Intensif,C,64,SABm,
30,Forestville,Intensif,C,65,SAB,120
30,Forestville,Intensif,C,66,SAB,151
30,Forestville,Intensif,C,67,EPN,150
30,Forestville,Intensif,C,68,SAB,134
30,Forestville,Intensif,C,69,SAB,153
30,Forestville,Intensif,C,70,EPB,95
30,Forestville,Intensif,C,71,SABm,
30,Forestville,Intensif,C,72,SAB,131
30,Forestville,Intensif,C,73,EPN,204
30,Forestville,Intensif,C,74,EPN,164
30,Forestville,Intensif,C,75,SAB,116
30,Forestville,Intensif,C,76,SAB,116
30,Forestville,Intensif,C,77,EPN,205
30,Forestville,Intensif,C,78,SAB,194
30,Forestville,Intensif,C,79,SAB,138
30,Forestville,Intensif,C,80,EPN,202
30,Forestville,Intensif,C,81,SAB,103
30,Forestville,Intensif,C,82,SAB,110
30,Forestville,Intensif,C,83,SAB,92
30,Forestville,Intensif,C,84,SAB,101
30,Forestville,Intensif,C,85,SABm,
,,,,,,
50,Forestville,Aucun,A,1,EPB,226
50,Forestville,Aucun,A,2,EPB,151
50,Forestville,Aucun,A,3,EPB,205
50,Forestville,Aucun,A,4,SAB,126
50,Forestville,Aucun,A,5,EPB,106
50,Forestville,Aucun,A,6,SABm,
50,Forestville,Aucun,A,7,EPBm,
50,Forestville,Aucun,A,8,SABm,
50,Forestville,Aucun,A,9,SAB,184
50,Forestville,Aucun,A,10,SAB,134
50,Forestville,Aucun,A,11,SAB,107
50,Forestville,Aucun,A,12,EPB,106
50,Forestville,Aucun,A,13,EPN,180
50,Forestville,Aucun,A,14,EPB,218
50,Forestville,Aucun,A,15,EPB,145
50,Forestville,Aucun,A,16,EPB,153
50,Forestville,Aucun,A,17,EPB,209
50,Forestville,Aucun,A,18,SABm,
50,Forestville,Aucun,A,19,EPB,181
50,Forestville,Aucun,A,20,EPB,135
50,Forestville,Aucun,A,21,SAB,142
50,Forestville,Aucun,A,22,SAB,128
50,Forestville,Aucun,A,23,EPB,103
50,Forestville,Aucun,A,24,EPB,121
50,Forestville,Aucun,A,25,EPB,183
50,Forestville,Aucun,A,26,SAB,122
50,Forestville,Aucun,A,27,SAB,233
50,Forestville,Aucun,A,28,SABm,
50,Forestville,Aucun,A,29,EPB,209
50,Forestville,Aucun,A,30,EPBm,
50,Forestville,Aucun,A,31,SABm,104
50,Forestville,Aucun,A,32,SABm,
50,Forestville,Aucun,A,33,SABm,
50,Forestville,Aucun,A,34,SABm,
50,Forestville,Aucun,A,35,SABm,
50,Forestville,Aucun,A,36,SABm,
50,Forestville,Aucun,A,37,SABm,
50,Forestville,Aucun,A,38,SABm,120
50,Forestville,Aucun,A,39,EPB,99
50,Forestville,Aucun,A,40,SABm,148
50,Forestville,Aucun,A,41,EPB,141
50,Forestville,Aucun,A,42,SABm,140
50,Forestville,Aucun,A,43,EPB,164
50,Forestville,Aucun,A,44,SABm,
50,Forestville,Aucun,A,45,SAB,163
50,Forestville,Aucun,A,46,SABm,
50,Forestville,Aucun,A,47,SAB,149
50,Forestville,Aucun,A,48,SABm,
50,Forestville,Aucun,A,49,SAB,168
50,Forestville,Aucun,A,50,SABm,
50,Forestville,Aucun,A,51,SAB,99
50,Forestville,Aucun,A,52,EPB,120
50,Forestville,Aucun,A,53,SABm,
50,Forestville,Aucun,A,54,SABm,
50,Forestville,Aucun,A,55,SABm,
50,Forestville,Aucun,A,56,SABm,152
50,Forestville,Aucun,A,57,EPB,159
50,Forestville,Aucun,A,58,EPB,235
50,Forestville,Aucun,A,59,SAB,170
50,Forestville,Aucun,A,60,SABm,
50,Forestville,Aucun,A,61,SABm,
50,Forestville,Aucun,A,62,SABm,
50,Forestville,Aucun,A,63,SAB,145
50,Forestville,Aucun,A,64,SABm,
50,Forestville,Aucun,A,65,SAB,103
50,Forestville,Aucun,A,66,SAB,142
50,Forestville,Aucun,A,67,SAB,111
50,Forestville,Aucun,A,68,SAB,177
50,Forestville,Aucun,A,69,SAB,165
50,Forestville,Aucun,A,70,BOP,133
50,Forestville,Aucun,A,71,SABm,
50,Forestville,Aucun,A,72,SAB,109
50,Forestville,Aucun,A,73,SAB,158
50,Forestville,Aucun,A,74,SAB,143
50,Forestville,Aucun,A,75,SABm,
50,Forestville,Aucun,A,76,BOP,117
50,Forestville,Aucun,A,77,SABm,99
50,Forestville,Aucun,A,78,SABm,
50,Forestville,Aucun,A,79,SABm,
50,Forestville,Aucun,A,80,EPB,92
,,,,,,
50,Forestville,Aucun,B,1,SABm,
50,Forestville,Aucun,B,2,EPB,134
50,Forestville,Aucun,B,3,SAB,168
50,Forestville,Aucun,B,4,EPN,146
50,Forestville,Aucun,B,5,SAB,212
50,Forestville,Aucun,B,6,SABm,
50,Forestville,Aucun,B,7,SABm,
50,Forestville,Aucun,B,8,PET,101
50,Forestville,Aucun,B,9,PET,250
50,Forestville,Aucun,B,10,EPNm,
50,Forestville,Aucun,B,11,SAB,135
50,Forestville,Aucun,B,12,EPN,135
50,Forestville,Aucun,B,13,EPN,175
50,Forestville,Aucun,B,14,EPB,122
50,Forestville,Aucun,B,15,SAB,105
50,Forestville,Aucun,B,16,EPB,145
50,Forestville,Aucun,B,17,EPN,182
50,Forestville,Aucun,B,18,EPN,172
50,Forestville,Aucun,B,19,SAB,144
50,Forestville,Aucun,B,20,EPB,166
50,Forestville,Aucun,B,21,EPN,167
50,Forestville,Aucun,B,22,EPB,216
50,Forestville,Aucun,B,23,EPNm,
50,Forestville,Aucun,B,24,EPN,157
50,Forestville,Aucun,B,25,SABm,108
50,Forestville,Aucun,B,26,EPN,103
50,Forestville,Aucun,B,27,EPN,132
50,Forestville,Aucun,B,28,SABm,149
50,Forestville,Aucun,B,29,SAB,119
50,Forestville,Aucun,B,30,EPB,162
50,Forestville,Aucun,B,31,SABm,
50,Forestville,Aucun,B,32,SAB,124
50,Forestville,Aucun,B,33,SAB,130
50,Forestville,Aucun,B,34,EPB,188
50,Forestville,Aucun,B,35,EPB,180
50,Forestville,Aucun,B,36,SABm,
50,Forestville,Aucun,B,37,SABm,
50,Forestville,Aucun,B,38,EPB,111
50,Forestville,Aucun,B,39,SAB,98
50,Forestville,Aucun,B,40,EPN,97
50,Forestville,Aucun,B,41,EPB,154
50,Forestville,Aucun,B,42,EPB,131
50,Forestville,Aucun,B,43,EPB,211
50,Forestville,Aucun,B,44,SAB,121
50,Forestville,Aucun,B,45,SAB,112
50,Forestville,Aucun,B,46,SABm,
50,Forestville,Aucun,B,47,SAB,116
50,Forestville,Aucun,B,48,EPB,203
50,Forestville,Aucun,B,49,SAB,159
50,Forestville,Aucun,B,50,EPB,220
50,Forestville,Aucun,B,51,EPBm,
50,Forestville,Aucun,B,52,SAB,146
50,Forestville,Aucun,B,53,EPN,98
50,Forestville,Aucun,B,54,EPBm,
50,Forestville,Aucun,B,55,SAB,125
50,Forestville,Aucun,B,56,EPB,93
50,Forestville,Aucun,B,57,SABm,
50,Forestville,Aucun,B,58,EPN,211
50,Forestville,Aucun,B,59,SAB,124
50,Forestville,Aucun,B,60,SAB,124
50,Forestville,Aucun,B,61,SABm,
50,Forestville,Aucun,B,62,SAB,114
50,Forestville,Aucun,B,63,SABm,117
50,Forestville,Aucun,B,64,BOPm,
50,Forestville,Aucun,B,65,BOP,130
50,Forestville,Aucun,B,66,EPB,175
50,Forestville,Aucun,B,67,EPB,163
50,Forestville,Aucun,B,68,SAB,96
50,Forestville,Aucun,B,69,SAB,132
50,Forestville,Aucun,B,70,SAB,128
50,Forestville,Aucun,B,71,EPB,256
50,Forestville,Aucun,B,72,SABm,
50,Forestville,Aucun,B,73,SABm,
50,Forestville,Aucun,B,74,SABm,
50,Forestville,Aucun,B,75,SABm,158
50,Forestville,Aucun,B,76,SAB,131
50,Forestville,Aucun,B,77,EPB,197
50,Forestville,Aucun,B,78,SABm,118
50,Forestville,Aucun,B,79,SABm,
50,Forestville,Aucun,B,80,SABm,
50,Forestville,Aucun,B,81,SABm,
50,Forestville,Aucun,B,82,SABm,
50,Forestville,Aucun,B,83,SAB,97
50,Forestville,Aucun,B,84,SAB,175
50,Forestville,Aucun,B,85,EPB,130
50,Forestville,Aucun,B,86,SABm,
50,Forestville,Aucun,B,87,BOP,144
50,Forestville,Aucun,B,88,SAB,174
50,Forestville,Aucun,B,89,SAB,109
50,Forestville,Aucun,B,90,PET,246
50,Forestville,Aucun,B,91,PET,221
50,Forestville,Aucun,B,92,PET,109
50,Forestville,Aucun,B,93,PET,248
50,Forestville,Aucun,B,94,PET,214
50,Forestville,Aucun,B,95,SAB,114
50,Forestville,Aucun,B,96,SABm,114
50,Forestville,Aucun,B,97,SAB,136
50,Forestville,Aucun,B,98,SAB,143
50,Forestville,Aucun,B,99,SAB,129
50,Forestville,Aucun,B,100,SAB,174
50,Forestville,Aucun,B,101,SABm,
50,Forestville,Aucun,B,102,BOP,114
50,Forestville,Aucun,B,103,EPBm,
50,Forestville,Aucun,B,104,EPN,93
50,Forestville,Aucun,B,105,SAB,105
50,Forestville,Aucun,B,106,SAB,98
50,Forestville,Aucun,B,107,SABm,
50,Forestville,Aucun,B,108,BOP,96
50,Forestville,Aucun,B,109,EPN,96
50,Forestville,Aucun,B,110,EPBm,
50,Forestville,Aucun,B,111,SABm,
50,Forestville,Aucun,B,112,SABm,
50,Forestville,Aucun,B,113,PETm,100
50,Forestville,Aucun,B,114,BOP,99
50,Forestville,Aucun,B,115,BOP,102
,,,,,,
50,Forestville,Aucun,C,1,EPB,237
50,Forestville,Aucun,C,2,EPB,207
50,Forestville,Aucun,C,3,SAB,102
50,Forestville,Aucun,C,4,EPN,177
50,Forestville,Aucun,C,5,EPN,180
50,Forestville,Aucun,C,6,EPN,189
50,Forestville,Aucun,C,7,SAB,237
50,Forestville,Aucun,C,8,SAB,105
50,Forestville,Aucun,C,9,EPN,166
50,Forestville,Aucun,C,10,SABm,
50,Forestville,Aucun,C,11,EPB,299
50,Forestville,Aucun,C,12,SAB,135
50,Forestville,Aucun,C,13,EPN,171
50,Forestville,Aucun,C,14,EPNm,145
50,Forestville,Aucun,C,15,EPN,103
50,Forestville,Aucun,C,16,EPN,152
50,Forestville,Aucun,C,17,EPN,277
50,Forestville,Aucun,C,18,EPN,193
50,Forestville,Aucun,C,19,EPN,220
50,Forestville,Aucun,C,20,EPN,149
50,Forestville,Aucun,C,21,EPN,215
50,Forestville,Aucun,C,22,SABm,
50,Forestville,Aucun,C,23,BOPm,
50,Forestville,Aucun,C,24,EPB,142
50,Forestville,Aucun,C,25,EPN,170
50,Forestville,Aucun,C,26,SABm,
50,Forestville,Aucun,C,27,EPN,281
50,Forestville,Aucun,C,28,SABm,
50,Forestville,Aucun,C,29,EPN,173
50,Forestville,Aucun,C,30,EPN,139
50,Forestville,Aucun,C,31,EPN,99
50,Forestville,Aucun,C,32,SABm,191
50,Forestville,Aucun,C,33,SABm,
50,Forestville,Aucun,C,34,SABm,
50,Forestville,Aucun,C,35,EPN,157
50,Forestville,Aucun,C,36,EPN,113
50,Forestville,Aucun,C,37,SABm,
50,Forestville,Aucun,C,38,SABm,
50,Forestville,Aucun,C,39,EPN,204
50,Forestville,Aucun,C,40,EPN,159
50,Forestville,Aucun,C,41,EPN,215
50,Forestville,Aucun,C,42,BOP,111
50,Forestville,Aucun,C,43,SAB,97
50,Forestville,Aucun,C,44,SABm,
50,Forestville,Aucun,C,45,EPN,218
50,Forestville,Aucun,C,46,SAB,125
50,Forestville,Aucun,C,47,EPN,135
50,Forestville,Aucun,C,48,SAB,205
50,Forestville,Aucun,C,49,PET,148
50,Forestville,Aucun,C,50,PET,133
50,Forestville,Aucun,C,51,SAB,102
50,Forestville,Aucun,C,52,EPB,197
50,Forestville,Aucun,C,53,EPN,141
50,Forestville,Aucun,C,54,SABm,
50,Forestville,Aucun,C,55,SABm,
50,Forestville,Aucun,C,56,EPN,253
50,Forestville,Aucun,C,57,SABm,
50,Forestville,Aucun,C,58,EPB,216
50,Forestville,Aucun,C,59,SABm,
50,Forestville,Aucun,C,60,EPN,201
50,Forestville,Aucun,C,61,BOP,108
50,Forestville,Aucun,C,62,EPN,160
50,Forestville,Aucun,C,63,EPN,134
50,Forestville,Aucun,C,64,EPN,153
50,Forestville,Aucun,C,65,SAB,187
50,Forestville,Aucun,C,66,EPB,281
50,Forestville,Aucun,C,67,SAB,119
50,Forestville,Aucun,C,68,EPN,218
50,Forestville,Aucun,C,69,EPN,199
50,Forestville,Aucun,C,70,EPN,192
50,Forestville,Aucun,C,71,SAB,228
50,Forestville,Aucun,C,72,EPN,229
50,Forestville,Aucun,C,73,EPN,140
50,Forestville,Aucun,C,74,BOP,107
50,Forestville,Aucun,C,75,EPN,97
50,Forestville,Aucun,C,76,SAB,97
50,Forestville,Aucun,C,77,EPBm,
50,Forestville,Aucun,C,78,EPNm,
50,Forestville,Aucun,C,79,EPNm,101
,,,,,,
52,Baie-Comeau,Standard,A,1,SABm,
52,Baie-Comeau,Standard,A,2,SAB,133
52,Baie-Comeau,Standard,A,3,EPB,99
52,Baie-Comeau,Standard,A,4,SAB,107
52,Baie-Comeau,Standard,A,5,SAB,107
52,Baie-Comeau,Standard,A,6,SABm,
52,Baie-Comeau,Standard,A,7,SAB,208
52,Baie-Comeau,Standard,A,8,SAB,273
52,Baie-Comeau,Standard,A,9,SAB,107
52,Baie-Comeau,Standard,A,10,SAB,126
52,Baie-Comeau,Standard,A,11,SAB,132
52,Baie-Comeau,Standard,A,12,SAB,133
52,Baie-Comeau,Standard,A,13,SABm,132
52,Baie-Comeau,Standard,A,14,SAB,128
52,Baie-Comeau,Standard,A,15,SAB,143
52,Baie-Comeau,Standard,A,16,SAB,128
52,Baie-Comeau,Standard,A,17,EPB,195
52,Baie-Comeau,Standard,A,18,SABm,
52,Baie-Comeau,Standard,A,19,SABm,
52,Baie-Comeau,Standard,A,20,SAB,142
52,Baie-Comeau,Standard,A,21,SABm,
52,Baie-Comeau,Standard,A,22,SAB,146
52,Baie-Comeau,Standard,A,23,SABm,
52,Baie-Comeau,Standard,A,24,SABm,
52,Baie-Comeau,Standard,A,25,SAB,110
52,Baie-Comeau,Standard,A,26,SAB,145
52,Baie-Comeau,Standard,A,27,SAB,114
52,Baie-Comeau,Standard,A,28,SAB,100
52,Baie-Comeau,Standard,A,29,EPN,152
52,Baie-Comeau,Standard,A,30,SAB,206
52,Baie-Comeau,Standard,A,31,SAB,154
52,Baie-Comeau,Standard,A,32,SAB,128
52,Baie-Comeau,Standard,A,33,EPN,202
52,Baie-Comeau,Standard,A,34,EPN,245
52,Baie-Comeau,Standard,A,35,EPN,182
52,Baie-Comeau,Standard,A,36,EPN,136
52,Baie-Comeau,Standard,A,37,EPN,113
52,Baie-Comeau,Standard,A,38,SAB,111
52,Baie-Comeau,Standard,A,39,SAB,125
52,Baie-Comeau,Standard,A,40,EPB,156
52,Baie-Comeau,Standard,A,41,SAB,111
52,Baie-Comeau,Standard,A,42,SAB,127
52,Baie-Comeau,Standard,A,43,EPB,125
52,Baie-Comeau,Standard,A,44,SABm,
52,Baie-Comeau,Standard,A,45,EPB,103
52,Baie-Comeau,Standard,A,46,SAB,136
52,Baie-Comeau,Standard,A,47,SABm,
52,Baie-Comeau,Standard,A,48,EPB,135
52,Baie-Comeau,Standard,A,49,EPN,119
52,Baie-Comeau,Standard,A,50,EPN,159
52,Baie-Comeau,Standard,A,51,SABm,126
52,Baie-Comeau,Standard,A,52,SABm,
52,Baie-Comeau,Standard,A,53,SABm,
52,Baie-Comeau,Standard,A,54,SAB,118
52,Baie-Comeau,Standard,A,55,SAB,124
52,Baie-Comeau,Standard,A,56,SABm,
52,Baie-Comeau,Standard,A,57,EPB,260
52,Baie-Comeau,Standard,A,58,SAB,130
52,Baie-Comeau,Standard,A,59,SABm,151
52,Baie-Comeau,Standard,A,60,SAB,100
52,Baie-Comeau,Standard,A,61,EPB,99
52,Baie-Comeau,Standard,A,62,EPN,184
52,Baie-Comeau,Standard,A,63,SAB,107
52,Baie-Comeau,Standard,A,64,SAB,100
52,Baie-Comeau,Standard,A,65,SABm,
52,Baie-Comeau,Standard,A,66,EPB,273
52,Baie-Comeau,Standard,A,67,EPB,185
52,Baie-Comeau,Standard,A,68,EPB,141
52,Baie-Comeau,Standard,A,69,SAB,114
52,Baie-Comeau,Standard,A,70,SAB,123
52,Baie-Comeau,Standard,A,71,SABm,
52,Baie-Comeau,Standard,A,72,EPN,172
52,Baie-Comeau,Standard,A,73,EPN,155
52,Baie-Comeau,Standard,A,74,SAB,144
52,Baie-Comeau,Standard,A,75,SABm,
52,Baie-Comeau,Standard,A,76,SAB,110
52,Baie-Comeau,Standard,A,77,SAB,129
52,Baie-Comeau,Standard,A,78,SAB,104
52,Baie-Comeau,Standard,A,79,EPB,99
52,Baie-Comeau,Standard,A,80,EPN,178
52,Baie-Comeau,Standard,A,81,EPN,186
52,Baie-Comeau,Standard,A,82,EPN,154
52,Baie-Comeau,Standard,A,83,EPB,338
52,Baie-Comeau,Standard,A,84,EPB,113
52,Baie-Comeau,Standard,A,85,SAB,169
52,Baie-Comeau,Standard,A,86,SAB,143
52,Baie-Comeau,Standard,A,87,SAB,129
52,Baie-Comeau,Standard,A,88,SAB,103
52,Baie-Comeau,Standard,A,89,SAB,132
52,Baie-Comeau,Standard,A,90,SAB,140
52,Baie-Comeau,Standard,A,91,SAB,111
52,Baie-Comeau,Standard,A,92,SABm,
52,Baie-Comeau,Standard,A,93,SAB,119
52,Baie-Comeau,Standard,A,94,SABm,148
52,Baie-Comeau,Standard,A,95,SAB,120
52,Baie-Comeau,Standard,A,96,SABm,
52,Baie-Comeau,Standard,A,97,EPB,107
52,Baie-Comeau,Standard,A,98,EPB,173
52,Baie-Comeau,Standard,A,99,SAB,184
52,Baie-Comeau,Standard,A,100,EPB,125
52,Baie-Comeau,Standard,A,101,SABm,92
52,Baie-Comeau,Standard,A,102,SAB,97
52,Baie-Comeau,Standard,A,103,SAB,93
52,Baie-Comeau,Standard,A,104,SAB,99
52,Baie-Comeau,Standard,A,105,SAB,98
52,Baie-Comeau,Standard,A,106,SAB,94
52,Baie-Comeau,Standard,A,107,SAB,100
52,Baie-Comeau,Standard,A,108,SAB,94
,,,,,,
52,Baie-Comeau,Standard,B,1,SABm,
52,Baie-Comeau,Standard,B,2,SAB,125
52,Baie-Comeau,Standard,B,3,SAB,137
52,Baie-Comeau,Standard,B,4,SAB,194
52,Baie-Comeau,Standard,B,5,EPN,199
52,Baie-Comeau,Standard,B,6,EPB,193
52,Baie-Comeau,Standard,B,7,EPB,100
52,Baie-Comeau,Standard,B,8,SAB,143
52,Baie-Comeau,Standard,B,9,SAB,130
52,Baie-Comeau,Standard,B,10,SAB,128
52,Baie-Comeau,Standard,B,11,SABm,
52,Baie-Comeau,Standard,B,12,SABm,168
52,Baie-Comeau,Standard,B,13,SABm,
52,Baie-Comeau,Standard,B,14,SAB,155
52,Baie-Comeau,Standard,B,15,SABm,
52,Baie-Comeau,Standard,B,16,SAB,172
52,Baie-Comeau,Standard,B,17,SAB,161
52,Baie-Comeau,Standard,B,18,SABm,
52,Baie-Comeau,Standard,B,19,SAB,111
52,Baie-Comeau,Standard,B,20,SAB,120
52,Baie-Comeau,Standard,B,21,SAB,197
52,Baie-Comeau,Standard,B,22,SAB,123
52,Baie-Comeau,Standard,B,23,EPB,104
52,Baie-Comeau,Standard,B,24,SAB,129
52,Baie-Comeau,Standard,B,25,SAB,113
52,Baie-Comeau,Standard,B,26,EPB,119
52,Baie-Comeau,Standard,B,27,SAB,141
52,Baie-Comeau,Standard,B,28,EPN,167
52,Baie-Comeau,Standard,B,29,EPN,194
52,Baie-Comeau,Standard,B,30,SAB,163
52,Baie-Comeau,Standard,B,31,SAB,138
52,Baie-Comeau,Standard,B,32,EPB,113
52,Baie-Comeau,Standard,B,33,SABm,
52,Baie-Comeau,Standard,B,34,SABm,
52,Baie-Comeau,Standard,B,35,SAB,100
52,Baie-Comeau,Standard,B,36,SAB,191
52,Baie-Comeau,Standard,B,37,SAB,116
52,Baie-Comeau,Standard,B,38,EPN,136
52,Baie-Comeau,Standard,B,39,EPN,147
52,Baie-Comeau,Standard,B,40,EPN,213
52,Baie-Comeau,Standard,B,41,SAB,141
52,Baie-Comeau,Standard,B,42,SAB,111
52,Baie-Comeau,Standard,B,43,SABm,
52,Baie-Comeau,Standard,B,44,SAB,250
52,Baie-Comeau,Standard,B,45,SAB,142
52,Baie-Comeau,Standard,B,46,EPB,133
52,Baie-Comeau,Standard,B,47,EPN,164
52,Baie-Comeau,Standard,B,48,EPN,152
52,Baie-Comeau,Standard,B,49,SAB,101
52,Baie-Comeau,Standard,B,50,SAB,102
52,Baie-Comeau,Standard,B,51,SAB,119
52,Baie-Comeau,Standard,B,52,SAB,98
52,Baie-Comeau,Standard,B,53,SAB,107
52,Baie-Comeau,Standard,B,54,SAB,104
52,Baie-Comeau,Standard,B,55,SABm,
52,Baie-Comeau,Standard,B,56,EPB,211
52,Baie-Comeau,Standard,B,57,EPN,159
52,Baie-Comeau,Standard,B,58,SAB,110
52,Baie-Comeau,Standard,B,59,EPN,157
52,Baie-Comeau,Standard,B,60,EPN,103
52,Baie-Comeau,Standard,B,61,EPN,163
52,Baie-Comeau,Standard,B,62,EPN,140
52,Baie-Comeau,Standard,B,63,SAB,118
52,Baie-Comeau,Standard,B,64,SAB,96
52,Baie-Comeau,Standard,B,65,EPN,219
52,Baie-Comeau,Standard,B,66,EPN,223
52,Baie-Comeau,Standard,B,67,EPB,104
52,Baie-Comeau,Standard,B,68,SAB,134
52,Baie-Comeau,Standard,B,69,SAB,122
52,Baie-Comeau,Standard,B,70,SAB,108
52,Baie-Comeau,Standard,B,71,EPN,109
52,Baie-Comeau,Standard,B,72,EPN,176
52,Baie-Comeau,Standard,B,73,EPB,121
52,Baie-Comeau,Standard,B,74,EPB,219
52,Baie-Comeau,Standard,B,75,SAB,193
52,Baie-Comeau,Standard,B,76,SAB,119
52,Baie-Comeau,Standard,B,77,EPB,104
52,Baie-Comeau,Standard,B,78,SAB,104
52,Baie-Comeau,Standard,B,79,SAB,99
52,Baie-Comeau,Standard,B,80,SAB,102
52,Baie-Comeau,Standard,B,81,EPN,96
52,Baie-Comeau,Standard,B,82,SAB,98
52,Baie-Comeau,Standard,B,83,SAB,103
52,Baie-Comeau,Standard,B,84,SAB,94
52,Baie-Comeau,Standard,B,85,SAB,98
,,,,,,
52,Baie-Comeau,Standard,C,1,EPN,174
52,Baie-Comeau,Standard,C,2,EPB,194
52,Baie-Comeau,Standard,C,3,SAB,114
52,Baie-Comeau,Standard,C,4,EPB,154
52,Baie-Comeau,Standard,C,5,EPB,116
52,Baie-Comeau,Standard,C,6,EPB,106
52,Baie-Comeau,Standard,C,7,SAB,108
52,Baie-Comeau,Standard,C,8,EPB,124
52,Baie-Comeau,Standard,C,9,SAB,156
52,Baie-Comeau,Standard,C,10,EPN,197
52,Baie-Comeau,Standard,C,11,SAB,122
52,Baie-Comeau,Standard,C,12,BOP,226
52,Baie-Comeau,Standard,C,13,EPB,151
52,Baie-Comeau,Standard,C,14,SAB,134
52,Baie-Comeau,Standard,C,15,SAB,113
52,Baie-Comeau,Standard,C,16,SAB,99
52,Baie-Comeau,Standard,C,17,EPB,164
52,Baie-Comeau,Standard,C,18,SAB,113
52,Baie-Comeau,Standard,C,19,SAB,105
52,Baie-Comeau,Standard,C,20,EPN,215
52,Baie-Comeau,Standard,C,21,SAB,145
52,Baie-Comeau,Standard,C,22,SAB,115
52,Baie-Comeau,Standard,C,23,EPB,176
52,Baie-Comeau,Standard,C,24,SAB,144
52,Baie-Comeau,Standard,C,25,SAB,118
52,Baie-Comeau,Standard,C,26,SAB,144
52,Baie-Comeau,Standard,C,27,SAB,135
52,Baie-Comeau,Standard,C,28,SAB,138
52,Baie-Comeau,Standard,C,29,SAB,108
52,Baie-Comeau,Standard,C,30,SAB,112
52,Baie-Comeau,Standard,C,31,EPB,125
52,Baie-Comeau,Standard,C,32,SAB,107
52,Baie-Comeau,Standard,C,33,SAB,112
52,Baie-Comeau,Standard,C,34,SAB,121
52,Baie-Comeau,Standard,C,35,EPN,167
52,Baie-Comeau,Standard,C,36,SAB,122
52,Baie-Comeau,Standard,C,37,EPN,158
52,Baie-Comeau,Standard,C,38,SAB,165
52,Baie-Comeau,Standard,C,39,SAB,122
52,Baie-Comeau,Standard,C,40,SAB,164
52,Baie-Comeau,Standard,C,41,SAB,127
52,Baie-Comeau,Standard,C,42,SAB,137
52,Baie-Comeau,Standard,C,43,EPB,103
52,Baie-Comeau,Standard,C,44,SAB,113
52,Baie-Comeau,Standard,C,45,EPB,180
52,Baie-Comeau,Standard,C,46,SABm,
52,Baie-Comeau,Standard,C,47,SAB,113
52,Baie-Comeau,Standard,C,48,SAB,146
52,Baie-Comeau,Standard,C,49,EPN,195
52,Baie-Comeau,Standard,C,50,SAB,102
52,Baie-Comeau,Standard,C,51,BOPm,
52,Baie-Comeau,Standard,C,52,SAB,125
52,Baie-Comeau,Standard,C,53,SAB,125
52,Baie-Comeau,Standard,C,54,SAB,104
52,Baie-Comeau,Standard,C,55,SAB,118
52,Baie-Comeau,Standard,C,56,SAB,111
52,Baie-Comeau,Standard,C,57,SAB,109
52,Baie-Comeau,Standard,C,58,SAB,110
52,Baie-Comeau,Standard,C,59,SAB,114
52,Baie-Comeau,Standard,C,60,SAB,118
52,Baie-Comeau,Standard,C,61,SAB,106
52,Baie-Comeau,Standard,C,62,SAB,138
52,Baie-Comeau,Standard,C,63,SAB,113
52,Baie-Comeau,Standard,C,64,SAB,141
52,Baie-Comeau,Standard,C,65,SAB,116
52,Baie-Comeau,Standard,C,66,SAB,103
52,Baie-Comeau,Standard,C,67,SAB,109
52,Baie-Comeau,Standard,C,68,SAB,114
52,Baie-Comeau,Standard,C,69,SAB,123
52,Baie-Comeau,Standard,C,70,SAB,157
52,Baie-Comeau,Standard,C,71,SAB,108
52,Baie-Comeau,Standard,C,72,SAB,104
52,Baie-Comeau,Standard,C,73,SAB,97
52,Baie-Comeau,Standard,C,74,EPB,97
52,Baie-Comeau,Standard,C,75,SAB,101
52,Baie-Comeau,Standard,C,76,SAB,107
52,Baie-Comeau,Standard,C,77,SAB,102
52,Baie-Comeau,Standard,C,78,SAB,136
52,Baie-Comeau,Standard,C,79,EPB,97
52,Baie-Comeau,Standard,C,80,SAB,102
52,Baie-Comeau,Standard,C,81,SAB,100
52,Baie-Comeau,Standard,C,82,SAB,95
52,Baie-Comeau,Standard,C,83,SAB,96
52,Baie-Comeau,Standard,C,84,EPB,95
52,Baie-Comeau,Standard,C,85,EPB,99
52,Baie-Comeau,Standard,C,86,SAB,102
52,Baie-Comeau,Standard,C,87,EPB,97
52,Baie-Comeau,Standard,C,88,SAB,98
52,Baie-Comeau,Standard,C,89,SAB,95
52,Baie-Comeau,Standard,C,90,SAB,99
